0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.680026720106880416e-05 6.680026720106880416e-05 6.680026720106880416e-05 6.680026720106880416e-05 6.680026720106880416e-05 6.680026720106880416e-05 6.680026720106880416e-05 2.004008016032064125e-04 2.004008016032064125e-04 2.672010688042752167e-04 3.340013360053440479e-04 4.008016032064128250e-04 4.008016032064128250e-04 6.012024048096192104e-04 6.680026720106880958e-04 7.348029392117568729e-04 7.348029392117568729e-04 7.348029392117568729e-04 8.016032064128256500e-04 8.684034736138944270e-04 9.352037408149633125e-04 1.068804275217100867e-03 1.135604542418169752e-03 1.135604542418169752e-03 1.269205076820307306e-03 1.269205076820307306e-03 1.269205076820307306e-03 1.536406145624582414e-03 1.736806947227788854e-03 1.736806947227788854e-03 1.736806947227788854e-03 1.736806947227788854e-03 1.803607214428857740e-03 1.803607214428857740e-03 1.870407481629926625e-03 1.937207748830995294e-03 2.070808283233133065e-03 2.070808283233133065e-03 2.070808283233133065e-03 2.070808283233133065e-03 2.070808283233133065e-03 2.070808283233133065e-03 2.137608550434201733e-03 2.204408817635270402e-03 2.271209084836339504e-03 2.404809619238476841e-03 2.471609886439545944e-03 2.538410153640614612e-03 2.672010688042752383e-03 2.805611222444889721e-03 2.939211756847027492e-03 3.006012024048096160e-03 3.006012024048096160e-03 3.139612558450233931e-03 3.206412825651302600e-03 3.406813627254509039e-03 3.807615230460921919e-03 3.874415497661990587e-03 3.941215764863059690e-03 4.008016032064127925e-03 4.074816299265197027e-03 4.074816299265197027e-03 4.208416833667334364e-03 4.208416833667334364e-03 4.342017368069472569e-03 4.408817635270540804e-03 4.475617902471609906e-03 4.676018704074816346e-03 4.742818971275885448e-03 4.742818971275885448e-03 4.809619238476953683e-03 4.943219772879091888e-03 5.010020040080160122e-03 5.076820307281229225e-03 5.277221108884435664e-03 5.277221108884435664e-03 5.344021376085504767e-03 5.477621910487642104e-03 5.477621910487642104e-03 5.544422177688710339e-03 5.678022712090848544e-03 5.811623246492985881e-03 5.811623246492985881e-03 5.811623246492985881e-03 5.945223780895123218e-03 6.078824315297261423e-03 6.078824315297261423e-03 6.078824315297261423e-03 6.145624582498329658e-03 6.145624582498329658e-03 6.145624582498329658e-03 6.145624582498329658e-03 6.279225116900467862e-03 6.346025384101536097e-03 6.346025384101536097e-03 6.546426185704742537e-03 6.680026720106880742e-03 6.680026720106880742e-03 6.880427521710087181e-03 7.014028056112224518e-03 7.214428857715430958e-03 7.548430193720774735e-03 7.748830995323981174e-03 7.949231796927188481e-03 8.016032064128255849e-03 8.216432865731463156e-03 8.283233132932532258e-03 8.550434201736806933e-03 8.750835003340012505e-03 8.884435537742150710e-03 9.285237140948563589e-03 9.552438209752838263e-03 9.752839011356045570e-03 9.953239812959251143e-03 1.015364061456245845e-02 1.028724114896459665e-02 1.088844355377421511e-02 1.108884435537742068e-02 1.122244488977955888e-02 1.142284569138276619e-02 1.169004676018704086e-02 1.195724782899131554e-02 1.242484969939879752e-02 1.275885103540414130e-02 1.315965263861055418e-02 1.356045424181696706e-02 1.362725450901803616e-02 1.369405477621910526e-02 1.389445557782231083e-02 1.422845691382765461e-02 1.449565798263193102e-02 1.496325985303941300e-02 1.536406145624582414e-02 1.589846359385437696e-02 1.623246492985971901e-02 1.676686706746826835e-02 1.703406813627254476e-02 1.743486973947895938e-02 1.763527054108216321e-02 1.857047428189712718e-02 1.910487641950567653e-02 1.950567802271209114e-02 2.004008016032064049e-02 2.024048096192384780e-02 2.084168336673346625e-02 2.137608550434201907e-02 2.191048764195056842e-02 2.277889111556446328e-02 2.351369405477621993e-02 2.518370073480294055e-02 2.591850367401469721e-02 2.692050768203072680e-02 2.805611222444889807e-02 2.952571810287241139e-02 3.066132264529058266e-02 3.279893119572478005e-02 3.400133600534402389e-02 3.553774215096860284e-02 3.680694722778891231e-02 3.881095524382097844e-02 4.074816299265197200e-02 4.235136940547762352e-02 4.402137608550434067e-02 4.522378089512357757e-02 4.736138944555778191e-02 4.963259853039412445e-02 5.156980627922511801e-02 5.364061456245824977e-02 5.557782231128924333e-02 5.758183032732130946e-02 5.911823647294588840e-02 6.005344021376085584e-02 6.152304609218436915e-02 6.279225116900467862e-02 6.446225784903139577e-02 6.613226452905811292e-02 6.733466933867734983e-02 6.887107548430193571e-02 7.007348029392117261e-02 7.181028724114896233e-02 7.314629258517034438e-02 7.381429525718102846e-02 7.535070140280561435e-02 7.675350701402805509e-02 7.849031396125584481e-02 8.069472277889111478e-02 8.169672678690714784e-02 8.296593186372745732e-02 8.436873747494989806e-02 8.563794255177020753e-02 8.684034736138944444e-02 8.804275217100868134e-02 8.984635938543754363e-02 9.084836339345357670e-02 9.218436873747494487e-02 9.358717434869739948e-02 9.478957915831663639e-02 9.605878423513694586e-02 9.786239144956579428e-02 9.953239812959252530e-02 1.008016032064128209e-01 1.026720106880427558e-01 1.047428189712758806e-01 1.068804275217100919e-01 1.091516366065464205e-01 1.110888443553774280e-01 1.143620574482297897e-01 1.175016700066800202e-01 1.217768871075484288e-01 1.267201068804275355e-01 1.313961255845023379e-01 1.398129592518370101e-01 1.478289913159652746e-01 1.562458249832999468e-01 1.667334669338677300e-01 1.784903139612558365e-01 1.902471609886439430e-01 2.045424181696726684e-01 2.192384769539078293e-01 2.344021376085504427e-01 2.497661990647962460e-01 2.649298597194388871e-01 2.804943219772879082e-01 2.947895791583166059e-01 3.114228456913827880e-01 3.248496993987975978e-01 3.388777555110220607e-01 3.526386105544422334e-01 3.633266533066132342e-01 3.734802939211757100e-01 3.849031396125584537e-01 3.926519706078824279e-01 4.020708082832331054e-01 4.103540414161656602e-01 4.178356713426853442e-01 4.269873079492317869e-01 4.354041416165664868e-01 4.432865731462926062e-01 4.510354041416165805e-01 4.599866399465598055e-01 4.706078824315297338e-01 4.817635270541082426e-01 4.936539746158984387e-01 5.068804275217101418e-01 5.203072812291249516e-01 5.343353373413494145e-01 5.470941883767534986e-01 5.629926519706078825e-01 5.796927187708751372e-01 5.974615898463593311e-01 6.144288577154308761e-01 6.315297261189044553e-01 6.492985971943887602e-01 6.668002672010687748e-01 6.828323313293253038e-01 7.002004008016031733e-01 7.201736806947227620e-01 7.360721442885771459e-01 7.498997995991983911e-01 7.641950567802271443e-01 7.770207080828323010e-01 7.897795591182364960e-01 8.007348029392117317e-01 8.130260521042084187e-01 8.245156980627922350e-01 8.350033400133600736e-01 8.447561790247161140e-01 8.537074148296592835e-01 8.628590514362057817e-01 8.710754843019371529e-01 8.791583166332664900e-01 8.869739478957915368e-01 8.949231796927187288e-01 9.013360053440213626e-01 9.079492317969272142e-01 9.144288577154308095e-01 9.198396793587174658e-01 9.242484969939879225e-01 9.288577154308617079e-01 9.323313293253172596e-01 9.372077488309953353e-01 9.402137608550433789e-01 9.436873747494990416e-01 9.469605878423513756e-01 9.511690046760187256e-01 9.534402137608550820e-01 9.561790247160988354e-01 9.583166332665330467e-01 9.602538410153640402e-01 9.629926519706079047e-01 9.655310621242485514e-01 9.672010688042752546e-01 9.692050768203073208e-01 9.712090848363393869e-01 9.726786907147628725e-01 9.744154976619906483e-01 9.760187040748162790e-01 9.770875083500334402e-01 9.778223112892451274e-01 9.787575150300601434e-01 9.796259185036739758e-01 9.803607214428857741e-01 9.813627254509017517e-01 9.822311289245156951e-01 9.833667334669338178e-01 9.843687374749499064e-01 9.852371409485637388e-01 9.861723446893787548e-01 9.868403473613894805e-01 9.879091516366065306e-01 9.888443553774215466e-01 9.893787575150300162e-01 9.901135604542418145e-01 9.908483633934536128e-01 9.913827655310620823e-01 9.917835671342685178e-01 9.923847695390781709e-01 9.927855711422846063e-01 9.931863727454909307e-01 9.939879759519038016e-01 9.944555778223113096e-01 9.947227788911155999e-01 9.953239812959251420e-01 9.955243820975283597e-01 9.957247828991315775e-01 9.959919839679358677e-01 9.959919839679358677e-01 9.960587842351369403e-01 9.962591850367401580e-01 9.965263861055444483e-01 9.965931863727455209e-01 9.967935871743487386e-01 9.970607882431529179e-01 9.971275885103539904e-01 9.971275885103539904e-01 9.973947895791582807e-01 9.975951903807614984e-01 9.976619906479625710e-01 9.978623914495657887e-01 9.978623914495657887e-01 9.979959919839679339e-01 9.982631930527722242e-01 9.983967935871743693e-01 9.986639946559786596e-01 9.987307949231797322e-01 9.987975951903808047e-01 9.988643954575818773e-01 9.988643954575818773e-01 9.989311957247829499e-01 9.990647962591849840e-01 9.991315965263860566e-01 9.991983967935871291e-01 9.992651970607882017e-01 9.992651970607882017e-01 9.993319973279892743e-01 9.993319973279892743e-01 9.993319973279892743e-01 9.993319973279892743e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.993987975951903469e-01 9.994655978623914194e-01 9.995323981295924920e-01 9.995323981295924920e-01 9.995323981295924920e-01 9.995323981295924920e-01 9.995991983967935646e-01 9.995991983967935646e-01 9.995991983967935646e-01 9.996659986639946371e-01 9.996659986639946371e-01 9.996659986639946371e-01 9.996659986639946371e-01 9.996659986639946371e-01 9.996659986639946371e-01 9.996659986639946371e-01 9.996659986639946371e-01 9.997327989311957097e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.998663994655978549e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 9.999331997327989274e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
